,Date,PS,WS10M,WS10M_RANGE,WD10M,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,Visibility,Cloud Cover,Conditions,weather_type
1621,2021-06-12,99.42,1.66,2.91,210.69,28.82,84.12,7.63,170.67,4.0,80.0,Overcast,Overcast
1622,2021-06-13,99.46,3.03,2.58,150.56,29.04,84.0,7.78,141.52,4.0,99.6,Overcast,Overcast
1623,2021-06-14,99.25,4.02,2.1,164.69,29.29,84.5,15.8,172.84,4.0,99.6,Overcast,Overcast
1624,2021-06-15,99.22,3.09,1.55,221.19,29.19,82.88,26.14,79.21,4.0,100.0,Overcast,Overcast
1625,2021-06-16,99.39,4.12,4.03,217.12,28.0,87.88,44.21,79.52,4.0,100.0,Overcast,"Light Rain, Sky Unchanged"
1626,2021-06-17,99.46,6.67,4.12,239.06,27.29,89.81,53.3,58.82,4.0,100.0,Overcast,Overcast
1627,2021-06-18,99.8,3.61,1.9,194.5,27.92,86.56,26.24,99.12,4.0,100.0,Overcast,Overcast
1628,2021-06-19,99.88,3.95,3.42,205.31,27.76,87.69,14.92,83.67,4.0,99.0,Overcast,Overcast
1629,2021-06-20,99.96,3.87,1.39,216.88,27.69,88.06,9.85,182.12,4.0,99.4,Overcast,Overcast
1630,2021-06-21,99.93,2.8,2.62,217.19,28.01,86.06,14.34,180.3,4.0,70.5,Partially cloudy,Partially cloudy
1631,2021-06-22,99.86,3.27,2.91,190.38,28.62,85.44,3.67,149.91,4.0,99.4,Overcast,Overcast
1632,2021-06-23,99.93,6.13,5.04,171.94,28.09,87.75,6.69,167.44,4.0,99.0,Overcast,Overcast
1633,2021-06-24,99.86,4.09,2.38,185.56,28.95,82.81,1.07,225.88,4.0,40.2,Partially cloudy,Partially cloudy
1634,2021-06-25,99.72,2.59,3.73,176.0,29.05,82.94,5.47,214.84,4.0,42.1,Partially cloudy,Partially cloudy
1635,2021-06-26,99.89,4.39,4.16,167.31,28.8,85.62,5.47,239.3,4.0,45.0,Partially cloudy,Partially cloudy
1636,2021-06-27,100.17,3.59,3.86,178.44,28.84,85.56,10.14,182.87,4.0,42.1,Partially cloudy,Partially cloudy
1637,2021-06-28,100.17,4.78,3.0,200.12,28.46,86.31,3.58,242.55,4.0,60.1,Partially cloudy,Partially cloudy
1638,2021-06-29,99.97,5.09,1.91,208.38,29.44,83.94,0.07,172.93,4.0,99.6,Overcast,Overcast
1639,2021-06-30,99.79,5.1,1.78,209.62,29.05,89.06,5.03,198.76,4.0,99.6,Overcast,Overcast
1640,2021-07-01,99.66,4.99,1.98,211.56,29.33,87.25,8.94,138.08,4.0,100.0,Overcast,Overcast
1641,2021-07-02,99.81,3.57,4.18,209.56,28.48,88.25,12.6,161.2,4.0,99.6,Overcast,Overcast
1642,2021-07-03,99.88,1.95,2.06,240.75,27.84,91.75,6.94,200.23,4.0,97.4,Overcast,Overcast
1643,2021-07-04,99.99,2.47,0.86,205.06,28.53,86.56,3.93,171.93,4.0,80.0,Overcast,Overcast
1644,2021-07-05,99.97,2.04,1.1,202.31,28.8,86.25,6.05,177.62,4.0,99.0,Overcast,Overcast
1645,2021-07-06,99.8,2.46,3.39,210.56,29.06,87.5,1.34,186.51,4.0,93.6,Overcast,Overcast
1646,2021-07-07,99.83,3.45,3.13,199.81,28.73,88.88,16.01,151.16,4.0,100.0,Overcast,Overcast
1647,2021-07-08,99.82,4.01,2.55,157.69,28.65,86.69,13.57,142.12,4.0,99.6,Overcast,Overcast
1648,2021-07-09,99.75,3.65,3.38,164.5,28.83,82.81,2.63,185.99,4.0,99.4,Overcast,Overcast
1649,2021-07-10,99.76,2.92,2.27,154.19,28.57,87.19,4.56,187.88,4.0,100.0,Overcast,Overcast
1650,2021-07-11,99.95,3.09,4.05,122.5,28.61,86.94,11.29,229.03,4.0,79.2,Overcast,Overcast
1651,2021-07-12,100.09,3.49,4.38,114.62,28.21,88.56,7.34,168.84,4.0,99.0,Overcast,Overcast
1652,2021-07-13,100.0,3.27,3.64,131.0,28.11,87.0,6.42,190.37,4.0,89.5,Overcast,Overcast
1653,2021-07-14,100.04,4.63,4.41,159.25,28.24,86.5,5.46,205.59,4.0,99.0,Overcast,Overcast
1654,2021-07-15,100.14,2.97,1.59,180.75,28.96,81.62,0.74,239.11,4.0,40.1,Partially cloudy,Partially cloudy
1655,2021-07-16,100.29,2.38,2.8,190.94,28.65,84.12,0.31,260.9,4.0,50.5,Partially cloudy,Partially cloudy
1656,2021-07-17,100.17,3.6,1.77,197.25,28.5,87.69,5.29,267.79,4.0,60.4,Partially cloudy,Partially cloudy
1657,2021-07-18,99.92,3.6,2.63,197.81,29.34,83.25,3.65,239.81,4.0,99.6,Overcast,Overcast
1658,2021-07-19,99.75,3.18,2.18,193.94,28.55,89.25,10.0,203.73,4.0,50.0,Partially cloudy,Partially cloudy
1659,2021-07-20,99.7,2.09,1.96,237.88,28.9,86.38,17.01,118.91,4.0,100.0,Overcast,Overcast
1660,2021-07-21,99.43,2.14,2.06,138.0,29.46,82.81,4.84,192.16,4.0,99.8,Overcast,Overcast
1661,2021-07-22,99.21,3.81,5.43,102.0,29.0,85.0,7.84,196.08,4.0,99.4,Overcast,Overcast
1662,2021-07-23,99.05,5.0,6.2,100.31,29.23,88.38,14.65,144.16,4.0,99.6,Overcast,Overcast
