,Unnamed: 0,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
1903,20170318,100.58,2.99,4.83,0.77,4.06,218.62,4.7,7.84,1.3,6.55,218.44,25.94,14.33,20.13,25.5,-257.31,34.39,18.55,10.56,56.56,0.06,225.61,225.48,0.56,376.23,96.62,96.92,11.37,0.28,1.43
1904,20170319,100.78,2.02,3.7,1.14,2.55,164.06,3.09,6.75,1.38,5.38,164.44,26.16,17.33,21.74,26.62,-258.93,34.02,19.8,12.57,65.44,4.65,203.25,241.39,0.51,407.77,92.84,107.21,11.99,0.31,1.61
1905,20170320,100.87,2.86,5.05,0.78,4.26,133.44,3.94,7.45,1.12,6.34,132.81,23.19,14.87,19.03,23.73,-260.3,29.84,16.99,10.56,61.38,8.81,211.6,222.41,0.52,389.66,91.73,95.79,10.88,0.26,1.32
1906,20170321,101.0,1.59,2.47,0.59,1.88,211.44,2.2,4.03,0.97,3.05,212.5,24.58,14.53,19.55,24.58,-259.98,31.51,18.33,10.25,56.62,0.0,248.7,252.24,0.62,361.47,107.53,108.94,13.25,0.33,1.7
1907,20170322,100.82,2.34,3.33,0.45,2.88,213.62,3.78,6.98,0.62,6.37,214.56,24.66,16.58,20.62,25.29,-256.88,33.15,16.88,11.9,67.06,0.0,260.23,266.97,0.64,374.83,116.19,118.71,15.0,0.38,1.96
1908,20170323,100.64,2.5,3.68,0.45,3.23,211.44,4.25,6.92,0.81,6.12,211.81,26.37,18.33,22.34,27.09,-257.68,34.79,19.33,13.49,67.31,0.0,263.12,265.5,0.65,390.19,117.7,118.69,15.13,0.4,2.07
1909,20170324,100.6,2.18,2.78,0.23,2.54,220.31,3.5,6.12,0.41,5.72,220.94,27.85,18.65,23.26,28.17,-257.66,36.12,20.63,13.79,63.62,0.0,256.51,258.9,0.62,397.14,114.09,115.06,14.46,0.38,2.02
1910,20170325,100.62,3.18,5.36,1.32,4.04,185.81,4.98,8.23,1.25,6.98,187.38,28.21,20.13,24.17,29.1,-257.99,36.77,21.61,14.95,68.06,0.0,242.42,243.75,0.59,407.59,107.2,107.83,12.98,0.34,1.73
1911,20170326,100.69,3.08,5.4,1.81,3.59,180.69,4.74,8.49,2.2,6.3,182.56,28.61,20.95,24.78,29.73,-258.52,36.95,22.32,15.69,69.69,0.03,209.48,222.58,0.51,416.66,90.71,95.59,10.36,0.26,1.33
1912,20170327,100.67,3.25,6.53,1.55,4.98,194.56,4.88,9.48,1.71,7.77,197.06,28.76,19.03,23.89,29.88,-256.31,37.94,21.11,14.22,65.19,0.0,260.99,265.73,0.63,404.93,115.8,117.73,14.48,0.37,1.87
1913,20170328,100.52,3.8,5.14,0.85,4.29,190.25,5.52,7.55,0.99,6.55,192.69,29.83,20.08,24.95,30.93,-257.53,38.94,23.32,15.2,65.31,0.0,257.14,266.18,0.62,416.45,115.58,119.17,14.55,0.38,1.98
1914,20170329,100.41,3.0,5.29,1.05,4.23,206.19,4.59,7.88,1.41,6.46,208.06,29.87,20.46,25.16,31.1,-258.01,38.18,23.04,15.44,65.12,0.0,250.07,257.17,0.6,420.56,112.54,115.35,14.03,0.38,1.94
1915,20170330,100.4,5.13,7.12,3.73,3.39,179.38,6.9,9.83,4.95,4.88,181.62,30.19,21.5,25.85,31.32,-257.24,39.66,23.75,16.36,67.44,0.0,273.56,275.7,0.66,410.77,121.85,122.72,15.56,0.41,2.14
1916,20170331,100.55,3.45,6.45,1.54,4.91,183.75,5.0,8.88,1.66,7.22,187.5,30.07,21.16,25.62,31.58,-256.46,39.47,22.78,16.05,66.94,0.0,267.29,275.62,0.64,415.47,120.16,123.22,15.46,0.41,2.15
1917,20170401,100.39,4.71,7.2,3.31,3.89,179.62,6.34,9.58,4.0,5.58,181.5,30.03,22.25,26.14,31.44,-258.34,38.65,23.84,16.97,69.31,0.0,250.94,260.56,0.59,421.94,111.39,114.92,13.69,0.36,1.87
1918,20170402,100.2,5.34,7.84,3.3,4.55,180.31,6.95,10.3,3.56,6.73,182.19,30.52,22.18,26.35,31.93,-257.99,39.51,24.35,16.97,67.5,0.03,229.2,243.35,0.55,431.23,101.45,106.76,11.96,0.3,1.54
1919,20170403,100.25,5.3,6.78,3.95,2.83,189.31,7.15,9.38,4.43,4.95,191.62,31.42,21.54,26.48,32.55,-258.26,40.16,25.26,16.36,62.25,0.29,238.02,246.74,0.56,421.34,106.1,109.47,12.59,0.31,1.59
1920,20170404,100.36,5.37,7.57,4.05,3.52,180.75,6.91,10.02,4.41,5.6,182.69,30.83,21.46,26.15,32.19,-258.04,39.59,24.48,16.24,63.56,0.15,244.94,248.18,0.58,415.23,109.12,110.2,12.96,0.32,1.67
1921,20170405,100.34,4.14,6.71,2.56,4.15,171.94,5.39,8.73,2.66,6.07,174.19,30.42,22.62,26.51,32.12,-259.33,38.58,24.76,17.27,67.88,0.71,212.24,247.52,0.5,427.87,97.57,111.43,11.83,0.31,1.59
1922,20170406,100.38,4.64,6.26,2.82,3.43,156.19,6.02,7.97,4.99,2.98,157.56,30.15,23.26,26.7,31.51,-261.04,37.14,25.02,17.94,70.44,1.15,184.8,235.13,0.43,432.07,84.77,105.12,9.99,0.27,1.37
1923,20170407,100.38,4.33,5.84,2.73,3.11,167.31,5.65,7.98,4.85,3.12,168.5,30.93,23.26,27.1,32.38,-260.57,38.26,25.69,17.94,68.0,0.62,195.33,239.92,0.45,434.42,89.88,107.06,10.66,0.29,1.5
1924,20170408,100.38,4.19,5.6,2.33,3.27,172.12,5.59,7.87,4.13,3.73,173.75,30.78,23.63,27.2,32.05,-260.34,38.26,25.45,18.37,69.88,2.84,207.31,241.13,0.48,432.99,93.94,107.41,11.07,0.3,1.55
1925,20170409,100.39,2.36,4.34,0.51,3.84,221.44,3.64,6.62,0.78,5.84,222.12,31.4,22.16,26.79,32.91,-259.27,39.19,25.3,16.91,63.88,4.33,196.48,229.51,0.45,434.66,87.69,100.34,10.21,0.28,1.45
1926,20170410,100.34,2.48,4.1,0.8,3.3,230.38,3.95,7.26,1.27,5.98,231.25,30.69,19.04,24.87,32.05,-259.45,38.64,24.94,14.65,59.56,0.44,238.2,241.2,0.55,414.88,103.13,104.02,12.02,0.31,1.63
1927,20170411,100.36,2.57,3.59,0.48,3.11,249.0,4.09,7.54,0.77,6.77,248.75,29.97,12.65,21.31,30.72,-256.84,39.03,22.72,10.74,50.19,0.0,281.62,284.37,0.65,373.48,120.07,120.77,14.75,0.4,
1928,20170412,100.41,2.29,3.74,0.61,3.13,211.0,4.0,7.4,0.96,6.44,212.56,29.01,16.26,22.63,30.4,-254.49,38.69,20.03,12.08,56.81,0.0,291.06,295.02,0.67,388.16,129.15,130.31,16.43,0.45,2.34
1929,20170413,100.48,4.29,6.38,2.49,3.89,180.38,6.13,9.28,4.73,4.55,181.31,29.19,18.9,24.05,30.48,-256.38,38.24,21.48,13.98,61.88,0.0,271.35,280.26,0.62,400.45,121.56,124.42,15.18,0.41,
1930,20170414,100.46,5.2,7.94,2.55,5.38,171.25,7.18,10.18,5.43,4.75,172.56,29.19,19.12,24.15,30.43,-258.02,37.96,22.83,14.1,62.06,0.0,274.32,277.79,0.63,396.27,121.5,122.38,14.97,0.38,1.95
1931,20170415,100.27,5.85,9.36,2.77,6.59,176.38,7.95,11.71,5.97,5.73,177.44,28.92,20.29,24.61,30.27,-257.9,37.5,22.25,15.01,65.44,0.0,273.12,274.61,0.62,396.4,121.27,121.45,14.85,0.38,2.0
1932,20170416,100.24,2.99,4.94,1.05,3.88,172.19,4.41,7.55,0.98,6.59,173.94,30.58,20.16,25.37,32.78,-259.99,38.1,24.94,14.89,58.06,0.15,262.67,286.98,0.6,415.41,120.98,130.37,15.47,0.43,2.21
1933,20170417,100.39,2.02,6.38,0.25,6.13,202.0,2.87,8.8,0.16,8.64,205.31,30.62,19.36,24.99,33.09,-258.77,38.33,23.96,14.22,56.44,0.29,290.16,295.06,0.66,410.47,133.5,134.93,17.23,0.47,2.44
1934,20170418,100.34,5.34,8.73,2.3,6.42,181.31,6.87,11.06,4.5,6.56,182.81,30.73,22.04,26.39,32.62,-259.48,38.33,24.65,16.66,63.69,0.0,261.55,279.05,0.59,421.35,120.39,126.79,15.16,0.4,2.05
1935,20170419,100.14,6.8,10.02,4.91,5.11,186.81,8.6,12.65,6.37,6.29,189.06,31.81,22.75,27.28,33.26,-260.53,39.48,26.87,17.46,62.44,2.98,232.25,253.96,0.52,435.49,105.61,113.55,12.59,0.33,1.7
1936,20170420,100.04,6.5,7.67,4.57,3.1,172.88,8.23,10.29,6.82,3.47,174.69,30.97,23.58,27.27,32.13,-260.59,38.45,25.89,18.37,68.5,3.85,215.85,244.62,0.49,430.13,98.07,108.64,11.49,0.3,1.52
1937,20170421,100.02,5.39,7.57,2.6,4.98,172.38,6.93,9.7,2.8,6.9,175.12,32.14,23.25,27.69,33.84,-259.18,40.32,26.35,18.13,64.94,0.21,246.47,259.37,0.55,429.79,111.82,116.2,13.54,0.35,1.81
1938,20170422,99.96,5.7,7.98,3.23,4.75,174.94,7.2,9.82,3.51,6.31,177.62,32.51,23.17,27.84,34.02,-258.22,41.63,26.7,18.07,64.12,2.91,208.97,243.5,0.47,436.33,96.21,109.14,11.34,0.3,1.57
1939,20170423,100.03,4.51,6.67,3.09,3.58,178.0,5.93,9.16,3.52,5.64,180.06,31.54,23.51,27.52,32.89,-259.67,39.68,26.2,18.37,67.69,5.54,195.21,239.34,0.44,438.39,90.51,107.19,10.55,0.29,1.48
1940,20170424,100.02,4.72,6.95,1.52,5.43,183.06,6.18,9.38,1.66,7.72,186.38,32.1,22.48,27.29,33.76,-258.27,40.67,25.79,17.52,64.25,0.75,238.79,260.31,0.54,431.5,108.34,115.84,13.02,0.35,1.83
1941,20170425,99.95,4.22,8.18,1.45,6.73,187.38,5.56,10.47,1.62,8.85,190.5,32.76,21.05,26.91,34.71,-256.27,42.29,25.4,16.24,59.88,0.0,285.05,291.32,0.64,416.7,129.72,131.3,16.48,0.45,2.38
1942,20170426,100.11,2.8,5.65,0.52,5.14,172.0,4.0,7.99,0.84,7.15,188.06,32.92,18.2,25.56,34.69,-255.32,42.38,24.55,13.92,52.38,0.0,265.5,282.12,0.59,419.07,120.09,125.54,15.14,0.43,2.25
1943,20170427,100.32,4.63,6.41,3.59,2.81,177.94,5.9,8.41,4.5,3.92,179.44,32.14,21.67,26.9,33.89,-259.37,40.25,26.47,16.48,59.69,0.49,252.04,267.89,0.56,429.88,115.01,120.16,14.23,0.4,2.14
1944,20170428,100.3,3.26,5.95,1.06,4.88,171.62,4.41,8.41,0.87,7.55,174.75,32.26,21.0,26.62,34.38,-258.19,40.7,25.75,16.05,59.69,1.03,261.57,270.34,0.59,426.44,118.24,120.66,14.49,0.39,2.02
1945,20170429,100.35,4.79,6.73,3.44,3.29,177.75,6.2,9.12,4.02,5.11,179.0,32.82,20.75,26.78,34.64,-257.31,41.7,25.87,15.75,57.25,0.01,273.0,279.27,0.61,421.27,123.63,125.17,15.46,0.41,2.09
1946,20170430,100.34,5.95,8.17,3.81,4.36,171.69,7.58,9.73,5.95,3.77,173.12,32.33,21.7,27.01,33.87,-259.43,40.35,26.62,16.54,59.38,2.72,263.29,270.55,0.59,426.34,119.45,121.49,14.64,0.38,2.0
1947,20170501,100.52,4.4,5.52,3.16,2.36,169.25,5.97,7.56,5.18,2.38,170.69,29.73,23.41,26.57,30.43,-264.69,34.67,26.21,18.07,71.31,11.99,211.69,262.97,0.47,429.73,99.45,119.58,12.24,0.33,1.71
1948,20170502,100.62,3.78,5.55,2.38,3.17,181.38,5.14,7.85,3.6,4.25,183.19,30.95,21.38,26.17,32.44,-260.97,37.82,25.64,16.11,62.06,1.17,236.52,267.22,0.52,422.96,109.05,120.46,13.3,0.36,1.85
1949,20170503,100.53,3.55,5.22,1.96,3.26,185.88,4.97,7.41,2.15,5.27,187.62,31.65,21.61,26.62,33.37,-258.85,39.29,24.98,16.3,61.19,1.0,267.4,277.49,0.59,425.65,122.72,125.86,15.28,0.41,2.18
1950,20170504,100.42,3.43,6.09,1.11,4.98,185.25,4.75,8.33,1.05,7.27,188.31,32.49,21.0,26.75,34.58,-256.75,41.19,24.79,15.87,58.38,0.06,274.73,283.84,0.61,429.25,125.77,128.68,15.8,0.43,
1951,20170505,100.31,4.7,7.65,3.11,4.55,188.5,6.18,9.9,3.51,6.39,190.5,33.19,20.96,27.08,34.8,-256.62,42.54,26.01,15.93,56.62,0.06,259.29,278.69,0.57,433.57,118.93,125.87,14.88,0.41,2.16
1952,20170506,100.44,4.52,7.92,2.05,5.87,182.94,5.76,9.97,2.15,7.82,185.62,33.13,22.02,27.58,35.18,-257.87,42.08,26.8,16.78,58.06,1.26,264.82,276.47,0.59,433.44,120.77,124.55,15.0,0.41,2.19
1953,20170507,100.39,4.33,7.34,1.57,5.76,193.69,5.58,9.45,1.73,7.71,196.38,33.54,21.01,27.27,35.61,-257.15,42.61,26.6,15.81,54.25,0.41,270.77,290.77,0.59,432.88,125.08,132.24,15.89,0.43,2.24
1954,20170508,100.38,5.02,6.93,3.09,3.85,167.5,6.27,8.96,5.0,3.96,169.31,32.3,21.65,26.98,34.0,-260.65,39.54,27.04,16.36,57.88,1.23,271.65,281.42,0.6,429.54,125.29,128.21,15.8,0.43,2.26
1955,20170509,100.33,4.84,5.86,2.95,2.91,167.75,6.26,7.44,4.63,2.8,169.0,31.37,22.73,27.05,32.39,-261.99,37.97,26.81,17.46,63.69,3.3,234.03,257.23,0.52,426.14,107.13,115.57,12.97,0.34,1.72
1956,20170510,100.47,3.3,5.1,1.54,3.56,185.5,4.46,7.33,1.96,5.37,187.19,30.66,22.58,26.62,31.95,-262.51,36.7,26.06,17.27,65.81,5.4,261.55,282.34,0.58,422.73,122.38,129.88,15.49,0.41,2.13
1957,20170511,100.43,3.8,6.21,2.18,4.03,183.0,5.13,8.86,3.04,5.82,184.75,32.14,22.07,27.1,33.87,-259.99,39.62,26.45,16.85,60.81,5.43,280.48,293.46,0.62,432.84,131.28,135.41,17.1,0.47,2.46
1958,20170512,100.38,3.17,5.61,0.29,5.33,213.88,4.45,7.78,0.4,7.38,215.31,32.38,21.97,27.17,34.16,-258.7,40.21,25.76,16.72,60.31,6.85,279.47,287.36,0.62,437.18,130.27,132.41,16.7,0.45,2.35
1959,20170513,100.13,2.72,5.66,0.36,5.3,208.31,3.79,7.25,0.52,6.73,212.06,33.5,22.22,27.86,35.62,-257.59,42.04,26.48,17.03,58.12,1.83,250.05,272.02,0.55,439.93,114.92,123.41,14.28,0.39,2.02
1960,20170514,99.96,3.66,6.88,1.34,5.53,184.19,4.7,8.7,1.17,7.53,187.81,33.0,23.54,28.27,34.94,-258.33,41.39,26.57,18.43,63.62,6.05,274.66,279.8,0.6,440.77,126.81,127.93,15.97,0.43,2.27
1961,20170515,99.79,5.0,8.12,3.05,5.08,173.38,6.16,10.08,3.05,7.02,175.5,33.1,24.76,28.93,34.94,-259.88,40.95,27.69,19.78,66.06,2.03,250.68,275.28,0.55,442.37,117.35,126.45,14.67,0.4,2.08
1962,20170516,99.73,5.8,7.4,3.77,3.62,169.81,7.25,9.43,3.77,5.66,171.44,32.47,24.65,28.56,33.94,-261.58,39.22,27.65,19.65,67.19,3.28,203.23,266.02,0.45,441.74,96.14,121.15,12.02,0.33,1.67
1963,20170517,99.77,2.78,4.55,1.49,3.05,149.5,3.65,6.69,2.04,4.64,151.19,32.36,25.04,28.69,33.98,-262.38,38.44,27.67,20.08,68.56,1.88,210.33,252.35,0.46,439.18,97.62,113.17,11.7,0.31,1.6
1964,20170518,99.94,3.59,5.67,2.43,3.24,171.81,4.66,7.5,3.12,4.38,173.19,32.0,25.28,28.64,33.23,-263.09,37.76,27.69,20.39,70.69,4.82,230.45,265.38,0.5,436.92,107.75,120.63,13.39,0.37,1.91
1965,20170519,100.03,3.05,6.22,1.16,5.05,182.81,4.12,8.23,1.27,6.98,186.12,33.12,23.62,28.37,34.64,-261.92,39.55,28.32,18.62,62.38,1.86,263.67,276.1,0.58,444.34,121.27,125.17,15.12,0.42,2.2
1966,20170520,99.85,4.27,7.05,3.22,3.83,204.81,5.73,9.38,4.02,5.36,206.88,33.4,23.6,28.51,34.82,-259.08,41.4,27.32,18.55,62.12,9.13,268.48,274.43,0.59,445.34,123.08,124.55,15.05,0.4,2.09
1967,20170521,99.8,3.29,6.82,0.91,5.91,195.81,4.36,9.02,1.05,7.97,200.06,33.23,22.94,28.09,35.08,-258.34,41.5,26.69,18.01,61.69,5.39,283.09,287.86,0.62,444.43,131.12,132.07,16.52,0.45,2.35
1968,20170522,99.93,4.55,7.08,3.26,3.82,195.75,5.8,9.14,3.63,5.51,197.38,33.15,23.76,28.46,34.74,-259.74,40.7,27.29,18.74,63.31,1.91,274.4,281.13,0.6,450.62,126.47,128.23,15.59,0.41,2.15
1969,20170523,100.05,4.18,4.74,3.52,1.23,184.62,5.48,6.68,3.95,2.73,185.75,30.8,25.83,28.32,31.43,-264.57,35.91,27.33,21.0,76.69,12.41,256.7,267.61,0.56,447.41,119.26,122.51,14.56,0.39,2.03
1970,20170524,100.02,4.03,5.09,3.11,1.98,191.19,5.44,6.98,3.43,3.55,192.19,31.12,25.58,28.36,31.83,-264.74,35.95,27.53,20.69,74.69,2.69,255.11,272.95,0.55,441.25,118.98,125.23,14.67,0.4,2.05
1971,20170525,99.93,4.86,6.88,2.48,4.4,188.56,6.31,9.07,4.6,4.47,190.06,32.12,24.54,28.33,33.31,-262.3,38.1,27.25,19.53,67.81,0.09,281.86,286.89,0.61,437.06,131.01,132.01,16.48,0.43,2.23
1972,20170526,99.94,5.02,7.32,3.45,3.88,182.44,6.51,8.98,4.48,4.49,183.88,32.29,24.11,28.2,33.78,-260.76,39.58,27.19,19.04,66.56,20.48,257.14,288.52,0.56,439.78,122.66,134.41,15.77,0.42,2.17
1973,20170527,99.97,2.72,4.16,1.09,3.07,164.31,3.95,6.4,1.15,5.25,164.44,30.55,25.01,27.78,31.67,-264.64,35.31,26.8,19.96,74.25,10.85,263.31,286.84,0.57,434.05,123.6,132.32,15.62,0.41,2.11
1974,20170528,99.83,2.24,3.33,1.01,2.33,180.12,3.32,5.87,1.59,4.28,180.25,30.88,24.13,27.51,31.8,-264.45,35.76,27.07,18.98,69.31,1.22,266.62,284.66,0.58,431.55,125.17,131.49,15.78,0.41,2.13
1975,20170529,99.59,2.2,3.06,1.49,1.56,157.0,3.37,6.3,2.22,4.09,155.5,31.66,22.71,27.19,32.6,-262.29,37.25,26.4,17.46,61.5,3.47,239.23,259.43,0.52,433.7,110.12,117.51,13.06,0.35,1.81
1976,20170530,99.41,2.29,4.68,0.07,4.62,202.5,3.24,7.04,0.09,6.94,201.69,32.72,23.76,28.24,34.22,-262.11,38.67,27.64,18.68,62.38,1.99,234.21,265.78,0.51,447.27,109.02,120.73,13.32,0.37,1.89
1977,20170531,99.7,3.16,5.26,1.52,3.75,179.81,4.37,7.55,2.46,5.09,182.12,32.75,24.69,28.72,34.05,-262.35,38.81,28.0,19.78,66.06,4.21,190.46,251.8,0.41,447.93,89.59,114.05,10.78,0.3,1.54
1978,20170601,99.82,5.21,7.05,2.39,4.66,182.94,6.8,9.48,4.12,5.36,184.5,31.6,26.08,28.84,32.23,-265.67,36.23,28.76,21.36,74.38,4.77,229.05,275.51,0.5,450.52,109.72,127.98,13.95,0.4,2.05
1979,20170602,99.92,5.9,7.04,4.38,2.66,188.44,7.62,9.73,5.69,4.05,189.75,30.97,26.12,28.54,31.5,-266.34,35.04,28.23,21.36,76.62,3.16,252.59,274.38,0.55,438.38,120.08,127.9,15.1,0.41,2.13
1980,20170603,99.82,5.89,7.8,3.84,3.95,194.0,7.55,9.92,5.84,4.08,196.12,32.92,25.53,29.23,34.02,-261.95,39.41,28.21,20.69,68.31,0.86,276.95,284.11,0.6,438.51,128.56,130.57,16.13,0.43,2.23
1981,20170604,99.65,5.38,6.98,3.65,3.33,188.62,6.77,8.86,3.91,4.95,191.19,34.02,25.35,29.69,35.39,-259.43,42.05,28.33,20.57,65.12,0.0,274.43,280.79,0.59,444.46,126.9,128.38,15.7,0.41,2.15
1982,20170605,99.7,5.22,6.62,3.66,2.96,169.56,6.59,8.61,4.67,3.94,171.38,33.61,24.94,29.27,34.67,-262.24,40.38,29.48,20.02,64.06,0.15,225.89,269.88,0.49,449.8,106.99,124.2,13.65,0.38,1.93
1983,20170606,99.96,2.97,3.48,2.36,1.12,160.44,4.17,5.84,2.9,2.94,160.88,32.08,24.26,28.17,33.09,-263.61,37.59,28.05,19.17,66.12,3.48,231.45,263.55,0.5,443.66,108.73,120.64,13.64,0.38,1.97
1984,20170607,99.99,2.84,3.71,1.6,2.11,192.38,3.83,5.63,2.56,3.06,192.38,31.47,24.09,27.78,32.84,-264.91,35.85,27.61,18.86,66.56,0.43,263.7,287.55,0.57,442.21,125.24,133.59,16.43,0.45,2.36
1985,20170608,99.84,2.87,5.13,1.37,3.77,170.75,3.81,6.34,1.43,4.91,171.12,32.39,23.75,28.07,34.31,-262.35,38.39,27.59,18.55,63.06,0.11,233.73,279.99,0.51,439.95,111.66,129.87,14.7,0.42,2.18
1986,20170609,99.75,2.73,4.85,1.25,3.6,142.81,3.43,6.14,1.95,4.19,142.06,31.69,23.8,27.74,33.65,-263.36,37.62,27.83,18.62,65.5,1.82,205.15,284.28,0.45,443.16,100.8,133.15,13.71,0.4,2.07
1987,20170610,99.68,1.99,3.47,0.19,3.28,103.25,2.47,4.02,0.24,3.79,104.88,28.9,24.58,26.74,29.64,-267.76,31.62,26.23,19.53,78.12,4.72,212.34,294.37,0.46,441.98,105.52,139.23,15.05,0.45,2.27
1988,20170611,99.46,3.14,5.51,0.84,4.67,88.88,4.59,6.48,1.62,4.87,88.38,30.51,24.59,27.55,31.14,-265.63,34.71,27.2,19.59,72.5,4.28,199.98,298.23,0.43,442.99,99.69,141.37,14.34,0.42,2.16
1989,20170612,99.47,3.64,5.89,1.19,4.7,231.12,5.23,7.3,1.23,6.07,230.88,30.23,24.8,27.51,30.7,-266.94,33.51,27.3,19.84,73.69,2.95,189.21,298.51,0.41,446.2,95.33,141.59,13.68,0.4,2.05
1990,20170613,99.64,5.33,6.92,3.68,3.24,206.62,7.0,8.6,5.07,3.53,208.12,31.44,24.96,28.19,31.9,-265.0,35.86,27.71,19.96,70.12,0.57,205.53,252.21,0.45,447.01,97.56,116.24,12.12,0.34,1.76
1991,20170614,99.89,4.51,6.51,3.06,3.45,186.44,5.8,8.34,4.07,4.27,187.88,31.26,24.34,27.8,32.2,-264.67,36.25,27.77,19.23,68.69,0.03,219.91,255.3,0.48,444.13,103.38,116.73,12.99,0.34,1.78
1992,20170615,99.84,3.66,4.17,2.82,1.35,166.5,4.86,6.21,4.0,2.21,167.12,31.11,24.78,27.94,32.23,-265.75,35.11,27.71,19.71,70.75,1.97,193.41,266.46,0.42,444.55,93.37,122.84,12.27,0.34,1.77
1993,20170616,99.81,3.34,4.73,2.31,2.41,217.38,4.88,7.28,3.15,4.13,218.25,29.79,25.76,27.78,29.9,-267.28,33.14,27.27,20.94,79.94,18.26,165.37,246.49,0.36,447.15,79.56,111.43,9.95,0.26,1.29
1994,20170617,99.81,4.39,6.38,3.14,3.23,207.25,6.05,8.99,3.59,5.41,208.94,31.08,24.41,27.75,31.9,-262.77,36.46,26.08,19.29,70.25,5.41,234.22,258.45,0.51,446.41,109.7,118.38,13.78,0.37,1.93
1995,20170618,99.66,5.1,6.57,3.55,3.02,200.12,6.62,8.74,4.95,3.8,201.69,31.5,25.08,28.29,32.23,-263.7,36.75,27.3,20.14,71.12,1.86,225.43,264.62,0.48,448.85,107.76,122.84,13.81,0.38,1.98
1996,20170619,99.62,5.27,6.09,4.57,1.52,198.31,6.95,8.36,5.8,2.56,199.44,29.18,26.84,28.01,29.19,-269.97,30.87,27.69,22.34,87.44,53.45,237.21,266.48,0.52,447.41,113.32,124.6,14.41,0.41,2.09
1997,20170620,99.7,3.29,4.73,2.28,2.45,189.56,4.98,7.71,2.56,5.15,190.75,28.23,26.27,27.25,28.15,-269.18,30.4,26.43,21.55,89.31,33.56,78.77,263.64,0.17,443.74,40.95,122.24,5.69,0.16,0.79
1998,20170621,99.72,1.89,3.85,0.89,2.96,193.56,3.11,6.49,0.96,5.53,195.38,28.26,25.31,26.79,28.48,-268.57,31.05,26.48,20.39,84.75,8.69,218.48,264.17,0.48,441.68,104.07,122.12,13.07,0.37,1.9
1999,20170622,99.72,2.55,3.87,1.08,2.79,208.31,4.16,6.54,1.27,5.27,210.0,28.74,25.85,27.3,28.67,-267.29,32.03,26.17,21.06,85.0,4.59,232.73,261.44,0.51,440.0,109.97,120.89,13.88,0.39,2.05
2000,20170623,99.69,2.98,4.16,2.08,2.09,185.5,4.68,6.41,3.05,3.37,186.12,28.59,25.69,27.14,28.57,-267.81,31.55,26.22,20.81,84.81,12.67,222.04,267.03,0.48,444.0,106.38,124.3,13.72,0.41,2.11
2001,20170624,99.55,1.95,2.61,1.15,1.46,151.06,3.16,4.97,1.16,3.8,150.5,28.76,25.32,27.04,29.24,-266.85,32.39,26.09,20.39,82.69,21.99,190.33,269.07,0.41,444.88,93.77,125.49,12.48,0.37,1.88
2002,20170625,99.54,3.3,5.49,1.03,4.46,132.62,4.7,6.44,1.77,4.67,132.75,28.81,24.98,26.9,29.49,-265.57,32.88,25.3,20.02,81.06,2.57,214.76,297.04,0.47,444.59,106.34,140.66,14.97,0.45,2.34
2003,20170626,99.64,3.98,5.8,1.36,4.45,109.88,5.55,7.27,2.47,4.8,110.19,28.98,25.65,27.31,29.45,-265.65,33.55,26.05,20.81,83.19,4.12,215.25,307.3,0.47,445.04,107.67,146.38,15.51,0.46,2.38
2004,20170627,99.68,4.8,7.29,2.76,4.53,136.38,6.76,8.67,5.22,3.45,137.0,28.69,25.78,27.23,28.88,-267.97,31.61,26.43,20.94,84.94,7.57,185.37,297.21,0.4,444.23,93.68,141.27,13.34,0.4,2.06
2005,20170628,99.73,4.74,6.83,2.96,3.87,136.25,6.72,8.3,5.68,2.61,136.69,28.51,26.15,27.33,28.54,-268.78,30.98,26.62,21.42,87.38,5.22,169.38,298.58,0.37,444.02,87.23,141.93,12.62,0.37,1.88
2006,20170629,99.69,2.91,4.03,1.98,2.05,153.69,4.51,5.41,3.16,2.25,153.81,28.87,25.83,27.34,29.31,-266.99,32.51,26.35,21.0,84.56,4.72,208.51,301.38,0.45,445.44,104.56,143.44,14.62,0.42,2.16
2007,20170630,99.5,2.93,4.31,1.92,2.39,180.19,4.45,6.41,2.28,4.12,180.94,29.09,26.55,27.83,29.23,-267.48,32.34,26.67,21.97,86.75,6.68,177.77,283.55,0.38,447.41,89.47,133.87,12.4,0.36,1.85
2008,20170701,99.39,3.27,3.93,2.55,1.38,194.0,5.0,6.05,3.73,2.32,195.69,29.59,26.7,28.15,29.65,-267.17,33.23,27.25,22.22,85.19,13.53,125.36,291.62,0.27,447.15,64.41,138.66,9.26,0.26,1.34
2009,20170702,99.48,4.19,7.34,2.0,5.34,234.5,6.29,8.96,4.37,4.59,235.81,29.56,25.93,27.74,29.56,-265.88,33.53,26.26,21.18,81.81,5.98,82.07,300.52,0.18,446.67,44.09,143.97,6.77,0.19,0.95
